=== Мониторинг приложения на порту 3010 ===
Начало: Чт мая  7 08:56:10 MSK 2026
Интервал: 2 секунды
-------------------------------------------
Время           | CPU% | MEM% | RSS_MB | Потоки
09:04:14         |  6.9 |  0.9 |    155 |     12
09:04:16         |  6.9 |  0.9 |    157 |     12
09:04:18         |  6.9 |  0.9 |    159 |     12
09:04:20         |  6.9 |  0.9 |    157 |     12
09:04:22         |  6.9 |  0.9 |    157 |     12
09:04:24         |  6.9 |  1.0 |    162 |     12
09:04:26         |  6.9 |  0.9 |    157 |     12
09:04:28         |  6.9 |  1.0 |    162 |     12
09:04:30         |  6.9 |  0.9 |    157 |     12
09:04:32         |  6.9 |  1.0 |    162 |     12
09:04:35         |  6.9 |  0.9 |    157 |     12
09:04:37         |  6.9 |  0.9 |    157 |     12
09:04:39         |  6.9 |  0.9 |    157 |     12
09:04:41         |  7.0 |  1.2 |    204 |     12
09:04:43         |  6.9 |  1.3 |    212 |     12
09:04:45         |  6.9 |  1.4 |    229 |     12
09:04:47         |  6.9 |  1.3 |    208 |     12
09:04:49         |  6.9 |  1.3 |    208 |     12
09:04:51         |  6.9 |  1.3 |    208 |     12
09:04:53         |  6.9 |  1.3 |    208 |     12
09:04:55         |  6.8 |  1.3 |    208 |     12
09:04:57         |  6.8 |  1.3 |    208 |     12
09:04:59         |  6.8 |  1.4 |    224 |     12
09:05:01         |  6.8 |  1.4 |    229 |     12
09:05:03         |  6.8 |  0.9 |    156 |     12
09:05:05         |  6.8 |  1.0 |    160 |     12
09:05:08         |  6.8 |  0.9 |    155 |     12
09:05:10         |  6.8 |  0.9 |    155 |     12
09:05:12         |  6.8 |  0.9 |    155 |     12
09:05:14         |  6.8 |  1.0 |    160 |     12
09:05:16         |  6.8 |  0.9 |    155 |     12
09:05:18         |  6.8 |  0.9 |    152 |     12
09:05:20         |  6.8 |  0.9 |    156 |     12
09:05:22         |  6.8 |  0.9 |    157 |     12
09:05:24         |  6.8 |  0.9 |    157 |     12
09:05:26         |  6.8 |  0.9 |    157 |     12
09:05:28         |  6.8 |  1.0 |    162 |     12
09:05:30         |  6.8 |  0.9 |    157 |     12
09:05:32         |  6.7 |  1.0 |    162 |     12
09:05:34         |  6.7 |  1.0 |    162 |     12
09:05:36         |  6.7 |  1.0 |    156 |     12
09:05:38         |  6.7 |  0.9 |    158 |     12
09:05:40         |  6.7 |  0.9 |    158 |     12
09:05:43         |  6.8 |  1.2 |    206 |     12
09:05:45         |  6.8 |  1.2 |    206 |     12
09:05:47         |  6.8 |  1.4 |    225 |     12
09:05:49         |  6.8 |  1.4 |    231 |     12
09:05:51         |  6.8 |  1.4 |    231 |     12
09:05:53         |  6.7 |  1.4 |    231 |     12
09:05:55         |  6.7 |  1.4 |    231 |     12
09:05:57         |  6.7 |  1.4 |    231 |     12
09:05:59         |  6.7 |  1.3 |    210 |     12
09:06:01         |  6.7 |  1.4 |    226 |     12
09:06:03         |  6.7 |  1.4 |    231 |     12
09:06:05         |  6.7 |  1.3 |    220 |     12
09:06:07         |  6.7 |  1.0 |    160 |     12
09:06:09         |  6.7 |  1.0 |    161 |     12
